supplier,date,type,order,bodega,sku,description,quantity,unit,unit_price,sell_value,tax,tax_value
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,77010513,ESENCIA DE CANELA LEVAPAN X 60 CM,6,UND,2276,13653,0.19,2594
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,77010599,ESENCIA LEVAPAN  VAINILLA-CARAMELO X 60 CM,6,UND,2276,13653,0.19,2594
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,650240036965,JABON ASEPXIA BICARBONATO *100G,2,UND,8219,16438,0.19,3123
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,650240060991,SH. VANART REDUCCION CAIDA *600ML,3,UND,10694,32082,0.19,6096
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,650240061004,SH. VANART LIMPIEZA INTENSIVA *600ML,3,UND,10694,32082,0.19,6096
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702166059610,DETERGENTE LIQUIDO DERSA JABON REY *2000ML,6,UND,10816,64898,0.19,12331
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702166051225,SUAVIZANTE DERSA *1800ML,6,UND,6453,38720,0.19,7357
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702166051232,SUAVIZANTE DERSA *900ML,12,UND,3315,39778,0.19,7558
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702166051249,SUAVIZANTE DERSA *450ML,24,UND,1706,40933,0.19,7777
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702166053779,DETERGENTE TOP TERRA ECOLOGICO *450G,12,UND,2743,32914,0.19,6254
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702014566031,COMPOTA DE FRUTAS MIXTAS  X 113 G,10,UND,1474,14740,0.19,2801
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702014566055,COMPOTA SAN JORGE X 113 G STD,6,UND,1474,8844,0.19,1680
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702014566055,COMPOTA SAN JORGE X 113 G STD,8,UND,1474,11792,0.19,2240
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702014566055,COMPOTA SAN JORGE X 113 G STD,10,UND,1474,14739,0.19,2800
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850003,EXTERMIN AZUL VOLADORES X 250 ML.,12,UND,5254,63045,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850300,EXTERMIN ROJO RASTREROS X 250 ML.,4,UND,7306,29225,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850058,"EXTERMIN AZUL  MATA ZANCUDOS ,MOSCAS X 400 ML.",3,UND,11184,33552,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850256,EXTERMIN 2 EN 1 X 400 ML.,3,UND,11725,35175,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850461,EXTERMIN VOLADORES*400ML,3,UND,11284,33851,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7702158850478,EXTERMINA ACAROS Y PULGAS *250ML,3,UND,8463,25389,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7703812004862,SAL REFISAL TARRO*130G,22,UND,789,17368,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7703812101103,SAL REFISAL X 500 GR,450,UND,720,324173,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,4005808837472,DESODORANTE NIVEA ACLARADO NATURA*50,2,UND,8075,16150,0.19,3069
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7707199345365,PH. ELITE ULTRA SUPER ROLLO *12,20,UND,8786,175724,0.19,33388
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-24,FC,89949,1,7707199348694,PAPEL HIGIENICO ELITE MAX *6,16,UND,4487,71798,0.19,13642
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7501056340124,CREMA PARA PEINAR SEDAL CERAMIDAS *300,5,UND,9158,45790,0.19,8700
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7501056340131,CREMA PARA PEINAR  SEDAL RIZOS OBEDIENTES *300 (12),10,UND,7232,72319,0.19,13741
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006000253,CREMA DE PEINAR SEDAL KERATINA CON ANTIOXIDANTE *18ML,144,UND,467,67278,0.19,12783
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047040003,COLADA MAIZENA BEBE*200G,6,UND,4813,28876,0.19,5486
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038116,SALSA MAYONESA 1000G MAS BAJA EN GRASA,4,UND,10732,42928,0.19,8156
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047016824,SALSA ROSADA D/P  FRUCO *180G,8,UND,4534,36271,0.19,6891
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047039236,FRUCO MAYONESA ARTESANA*440G,6,UND,8718,52308,0.19,9939
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047005330,SALSA DE TOMATE  FRUCO *400G,12,UND,5367,64403,0.19,12237
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038734,MAYONESA FRUCO *85G,36,UND,712,25624,0.19,4869
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047039243,MOSTAZA FRUCO *85G,24,UND,712,17082,0.19,3246
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047040645,SALSA BBQ FRUCO *380G,6,UND,6270,37619,0.19,7148
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047040652,SALSA FRUCO BBQ X 180,6,UND,3556,21335,0.19,4054
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038758,SALSA MAYONESA FRUCO 190G,12,UND,2650,31800,0.19,6042
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047003466,MAIZENA CAJA *90 GR (80),14,UND,1378,19289,0.19,3665
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038765,SALSA TOMATE FRUCO *190G,24,UND,2511,60264,0.19,11450
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038772,MAYONESA FRUCO *380GR,12,UND,4915,58974,0.19,11205
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038390,CALDO KNORR COSTILLA DESM *12UND,6,UND,2207,13240,0.19,2516
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047038796,SALSA ROSADA FRUCO *380GR,6,UND,8300,49800,0.19,9462
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191163627,DETERGENTE PURO FLORAL *1KG,24,UND,4697,112719,0.19,21417
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191163641,DETERGENTE PURO FLORAL *4KG,4,UND,16549,66195,0.19,12577
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191162651,DETERGENTE FAB PROTECCION COLOR *2KL,6,UND,10038,60227,0.19,11443
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191163474,DETERGENTE LIQUIDO 3D *1LT,4,UND,5510,22040,0.19,4188
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191163184,DETERGENTE FAB*800G,18,UND,4412,79412,0.19,15088
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191161289,DETERGENTE 3D *3KL,9,UND,14635,131714,0.19,25026
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047196106,SALSA DE TOMATE FRUCO *150G,48,UND,1354,64992,0.19,12348
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047129135,COLADA MAIZENA STD*30G,36,UND,1071,38541,0.19,7323
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047128367,CALDO KNORR GALLINA *8UND,12,UND,1966,23597,0.19,4483
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702047196090,SALSA MAYONESA FRUCO *150G,24,UND,1354,32496,0.19,6174
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006205221,GEL EGO CONTROL CAIDA*25ML,24,UND,408,9787,0.19,1860
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006298926,EGO GEL ATTRACTION *240ML,6,UND,6195,37170,0.19,7062
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006202831,SAVITAL SHAMPOO MULTIVITAMINA *100,12,UND,2079,24948,0.19,4740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006204057,GEL EGO ATTRACTION *27ML,15,UND,652,9787,0.19,1860
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006299251,CREMA PEINAR ARGAN *90ML,6,UND,2079,12474,0.19,2370
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006299855,ECO GEL EXTREME MAX *240ML,6,UND,6195,37170,0.19,7062
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006206068,SAVITAL SHAMPOO/ACON MULTIOLEOS*22ML,24,UND,467,11212,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006202367,SHAMPOO SAVITAL MULTIVITAMINAS *25ML,24,UND,467,11212,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006207072,FORTIDENT LIMPIEZA PROFUNDA *3,6,UND,6375,38249,0.19,7267
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006207089,FORTIDENT LIMPEZA PROFUNDA *3 UND,6,UND,8559,51354,0.19,9757
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006299084,ACOND SAVITAL KERATINA *530ML,4,UND,10536,42145,0.19,8008
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006202886,CREMA PEINAR SAVITAL MULTIVITAMINAS*275ML,5,UND,8469,42345,0.19,8046
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006207096,FORTIDENT BLANQUEADORA *3,2,UND,6375,12750,0.19,2423
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006299398,ACOND SAVITAL COLAGENO *530ML,4,UND,10536,42145,0.19,8008
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191348512,DETERGENTE 3D POLVO *500G,22,UND,2451,53918,0.19,10244
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191348499,DETERGENTE 3D *1KL,24,UND,4676,112235,0.19,21325
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006301657,SH SAVITAL FUSION PROTEINAS *100ML,10,UND,2079,20790,0.19,3950
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006300087,GEL EGO CERA *160ML,6,UND,6883,41299,0.19,7847
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006404594,ACOND SAVITAL FUSION PROTEINAS Y SABILA *100ML,12,UND,2079,24948,0.19,4740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191521229,AROMATEL FLORAL *1.4L,4,UND,5388,21553,0.19,4095
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191521144,DETERGENTE LIQUIDO FLORAL *4L,2,UND,18126,36252,0.19,6888
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191521168,DETERGENTE LIQUIDO PURO FLORAL *1.8L,4,UND,8014,32055,0.19,6090
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191661314,DETERGENTE FAB LIQUIDO *1.8L,3,UND,12896,38687,0.19,7351
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702191661352,FAB LIQUIDO *900ML,4,UND,5921,23684,0.19,4500
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006653060,REXONA CLINICAL EXPERT 2X46G,6,PQT,9916,59496,0.19,11304
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702354940980,EGO  CERA *60ML,6,UND,2432,14592,0.19,2772
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7702006925402,FAB LIQUIDO * 300 ML,12,UND,2101,25210,0.19,4790
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,6902088607437,CREMA DENTAL FORTIDENT TOTAL4 *60ML,30,UND,1536,46084,0.19,8756
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306237407,SHAMPOO SEDAL CERAMIDAS *190ML,6,UND,6884,41304,0.19,7848
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306237421,SHAMPOO   SEDAL  RIZOS  DEFINIDOS *340,6,UND,9640,57839,0.19,10989
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306213920,DESODORANTE AXE ICE CHILL *90,4,UND,8703,34810,0.19,6614
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306233249,CREMA DE PEINAR CON KERATINA Y ANTIOXIDANTE X 300 ML.,4,UND,9158,36632,0.19,6960
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306237155,SEDAL RIZOS DEFNIDOS *340G,4,UND,9640,38560,0.19,7326
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-02-28,FC,69665,1,7506306233362,AXE  ANTITRANPIRANTE URBAN*89G,6,UND,7227,43361,0.19,8239
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,91,HILO MULTIUSO CIPLAS *150MT,6,UND,2714,16285,0.19,3094
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,8410412020626,SHAMPOO BABARIA CEBOLLA *600ML,3,UND,12497,37492,0.19,7123
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,8410412160032,GEL/BANO LECHE DE COCO*1000ML,3,UND,11788,35363,0.19,6719
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702123008934,TALCO MEXANA *300 + 85 G,3,OFT,17164,51491,0,0
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702166011472,ESPONJA DE BRILLO DERSA,72,UND,145,10409,0.19,1978
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702098030695,SCOTCH-BRITE ACERO INOXIDABLE *3,8,PQT,3687,29492,0.19,5603
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702029096271,BALANCE WOMEN CLINICAL *18,2,CJ,7721,15442,0.19,2934
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045116953,KONZIL CREMA PEINAR ACEITE ALMENDRA *25ML,32,UND,409,13100,0.19,2489
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702626170848,CHERRY PAGUE 1 LLEVE 2,4,OFT,6475,25900,0.19,4921
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045200324,DESODORANTE BALANCE WOMEN *32G,12,UND,1640,19674,0.19,3738
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045273397,KONZIL  CREMA PEINAR *230,6,UND,5284,31705,0.19,6024
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702098203105,ESPONJA SCOTCH BRITE LA MAQUINA INDV.,24,UND,881,21136,0.19,4016
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702626388038,CUBRERASGUÑOS MANSION *200,4,UND,6970,27879,0.19,5297
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045475340,KONZIL SHAMPOO + ACONDICIONADOR,6,UND,11504,69023,0.19,13114
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045484854,OFERTA CREMA+ACONDI+SH KONZIL,6,UND,13421,80525,0.19,15300
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045556711,DES BALANCE MEN INVISIBLE *50ML,3,UND,7921,23764,0.19,4515
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702029509382,BALANCE CLINICAL MEN *32G,12,UND,1640,19674,0.19,3738
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059602206,INCAUCA ZERO 160 SOBRES,4,UND,20973,83893,0.05,4195
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059601308,AZUCAR INCAUCA LIGH BOLSA *454,6,UND,3510,21059,0.05,1053
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059601315,AZUCAR INCAUCA LIGHT *850G,6,UND,5881,35284,0.05,1764
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059601322,AZUCAR INCAUCA MORENA LIGHT BOLSA 850G,6,UND,5881,35284,0.05,1764
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059601339,AZUCAR INCAUCA MORENA LIGH BOLSA X 454,6,UND,3343,20057,0.05,1003
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702059602190,INCAUCA ZERO CALORIAS 160G,4,UND,11910,47638,0.05,2382
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702045792041,KONZIL CREMA PEINAR SEDA LIQUIDA *25ML,32,UND,409,13100,0.19,2489
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,7702037876292,ESPONJA LIMPIA YA MALLA,12,UND,494,5929,0.19,1127
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,74878,1,849806001756,LICOR FOUR LOKO *473ML,24,UND,9454,226884,0.19,43108
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90956,1,7703812013536,LOZACREAM ALOE KILON *1100G,12,UND,6908,82891,0.19,15749
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7891010037192,CREMA LIQUIDA JOHNSONS ORIGINAL X400,6,UND,16428,98566,0.19,18728
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7891010974336,LISTERINE ZERO X 500 ML,12,UND,12589,151066,0.19,28703
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7702031169536,CREMA JHOHNSOS AVENA X 400 ML,6,UND,16428,98566,0.19,18728
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7702031291510,SH JOHNSON ORIG. *400ML,6,UND,14057,84339,0.19,16024
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7702031293248,SH JOHNSONS BABY MANZANILLA *400ML,6,UND,14056,84338,0.19,16024
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7702031318316,BAÑO LIQUIDO DE PIE A CABEZA*400ML,6,UND,15298,91790,0.19,17440
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-05,FC,90974,1,7702035432339,LISTERINE COOL MINT X 500 ML .,12,UND,12589,151066,0.19,28703
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7501056340124,CREMA PARA PEINAR SEDAL CERAMIDAS *300,5,UND,9158,45790,0.19,8700
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7791293020389,DESODORANTE AXE EXCITE * 90 ML,2,UND,16996,33991,0.19,6458
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7791293025889,DESODORANTE AXE,12,UND,7397,88766,0.19,16866
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7791293025797,AXE DARK TEMPTATION 96 G,12,UND,7397,88766,0.19,16866
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047016824,SALSA ROSADA D/P  FRUCO *180G,12,UND,4534,54403,0.19,10337
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047005330,SALSA DE TOMATE  FRUCO *400G,24,UND,5367,128813,0.19,24474
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047038734,MAYONESA FRUCO *85G,48,UND,712,34176,0.19,6493
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047028247,PASTA DE TOMATE D/P *200 FRUCO(24),6,UND,3655,21929,0.19,4167
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047039243,MOSTAZA FRUCO *85G,24,UND,712,17082,0.19,3246
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047038949,SALSA ROSADA *85G,72,UND,712,51264,0.19,9740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047001851,SALSA  DE SOYA *154  FRUCO,6,UND,3421,20526,0.19,3900
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047040768,FRUCO SALSA BBQ,72,UND,712,51264,0.19,9740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047001769,SALSA FRUCO CHINA *150,6,UND,3421,20526,0.19,3900
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047022078,SALSA PARA CARNES  FRUCO  *156,6,UND,3421,20526,0.19,3900
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047038390,CALDO KNORR COSTILLA DESM *12UND,12,UND,2207,26481,0.19,5031
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702191162118,AROMATEL DUO MANDARINA *2 *2500ML,1,UND,22191,22191,0.19,4216
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702191161463,AROMATEL DUO FLORAL 2*900ML,6,UND,8187,49124,0.19,9334
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047196106,SALSA DE TOMATE FRUCO *150G,48,UND,1354,64982,0.19,12347
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047130322,SALSA TOMATE FRUCO FRASCO *250,12,UND,3692,44299,0.19,8417
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047128374,CALDO KNORR GALLINA *12UND,12,UND,2875,34497,0.19,6554
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702047196090,SALSA MAYONESA FRUCO *150G,48,UND,1354,64982,0.19,12347
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006204002,ACON SAVITAL COLAGENO *23ML,20,UND,561,11212,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006204323,ACONDICIONADOR DOVE *12ML,20,UND,561,11210,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006201346,JABON DOVE COCO 3X90G,4,PQT,7979,31916,0.19,6064
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006299251,CREMA PEINAR ARGAN *90ML,12,UND,2079,24948,0.19,4740
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006207768,SH SAVITAL FUSION PROTEINAS Y SAVILA *550ML,6,UND,11017,66102,0.19,12559
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006203968,ACOMDI SAVITAL ARGAN *25,20,UND,561,11212,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006205177,GEL EGO CONTROL CAIDA*110,6,UND,1758,10548,0.19,2004
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006206082,SAVITAL CREMA DE PEINAR MULTIOLEOS*22ML,20,UND,561,11212,0.19,2130
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006207287,TALCO REXONA FRESH X 180,6,UND,7328,43966,0.19,8354
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006299381,CREMA PEINAR COLAGENO *275ML,6,UND,8469,50813,0.19,9654
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006205092,JABON LUX ORQUIDEA NEGRA 3X125G,6,PQT,4870,29219,0.19,5552
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006401449,SHAMPOO 340ML + CREMA DE PEINAR *300ML,4,UND,15504,62016,0.19,11783
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702006402569,CREMA PONDS ACLARADORA *8.5G,2,CJ,10504,21008,0.19,3992
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702191658895,DETERGENTE FAB BARRA MULT FLORAL,96,UND,1704,163603,0.19,31085
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702354931704,SHAMPOO SAVITAL KERATINA Y SAVILA X 550 ML,6,UND,10536,63217,0.19,12011
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702354931650,CP SAVITAL CO TRATAMIENTO KERATINA X 275 ML,6,UND,8469,50813,0.19,9654
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,7702354937362,CREMA DE PEINAR SAVITAL CON BIOTINA Y SABILA X 275 ML,6,UND,8469,50813,0.19,9654
DISTRIBUIDORA SERVIVALLE S.A.S.,2022-03-10,FC,69808,1,75034238,DES DOVE DEO STICK DERMO ACLARANT X 50 G,6,UND,10587,63524,0.19,12070
